00,30,17,11,*,01,2019,1,CJ0,luftluft,0,24,1,*
00,30,17,11,*,01,2019,1,CJ0,Song - ID 103 wiedergeben,6,song,0,*
00,30,10,11,*,01,2019,1,CJ1,luftluft,0,24,1,*
00,30,10,11,*,01,2019,1,CJ1,Song - ID 117 wiedergeben,6,song,0,*
00,30,17,12,*,01,2019,1,CJ2,luftluft,0,24,1,*
00,30,17,12,*,01,2019,1,CJ2,Song - ID 101 wiedergeben,6,song,0,*
